1010,Perviy kanal(0h)Первый канал (S0),1
1030,Match!Матч! (S0),1
1040,NTV(0h)НТВ (S0),1
1050,5 Kanal(0h)Пятый канал (S0),1
1060,Rossiya K(0h)Россия K (S0),1
1080,Karusel(0h)Карусель (S0),1
1100,TV Centr(0h)ТВ Центр (S0),1
1110,Vesti FMВести FM (S0),2
1120,Radio Mayak (S0),2
1020,Rossiya 1Россия 1 (S0),1
1070,Rossiya 24 KubanРоссия 24 (S0),1
1090,OTR (S0),1
1130,Radio Rossii Krasnodar (S0),2
