1020,Rossiya 1Россия 1 (S1),1
1070,Rossiya 24Россия 24 (S1),1
1090,OTR (S1),1
1130,Radio Rossii (S1),2
1020,Rossiya 1 Belgorod (S1),1
1070,Rossiya 24 SochiРоссия 24 (S1),1
1130,Radio Rossii Krasnodar (S1),2
