101,RTI 1,1
102,RTI 2,1
103,RTI La 3,1
104,La Nouvelle Chaîne Ivorienne,1
105,A+ Ivoire,1
106,Life TV,1
107,7 Info,1
108,TV Al Bayane,1
109,EMCI TV Afrique,1
110,Ecclesia TV,1
