5,Suspilne KyïvСуспільне Київ,1
41,Rada,1
42,[test card],1
43,Konkurent UkrayinaКонкурент Україна,1
44,Tviy Serial,1
49,Armiya TVАрмія ТБ,1
150,Kyïv TVТелеканал Київ,1
800,[test card],1
